pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_radj,pl_bmassj,st_mass,st_teff
KIC 7917485 b,KIC 7917485,2016,Pulsation Timing Variations,840.0,0.15,0.13,-0.1,1.1,11.8,1.63,7067.0
KELT-18 b,KELT-18,2017,Transit,2.8717518,0.0,,,1.57,1.18,1.524,6670.0
HD 152843 b,HD 152843,2021,Transit,11.62071,0.046,0.058,-0.033,0.27210324,0.03089718,1.15,6310.0
HD 26161 b,HD 26161,2021,Radial Velocity,10942.29013,0.922,0.037,-0.099,1.06,28.46,1.12,6057.62
Kepler-1323 b,Kepler-1323,2016,Transit,0.929906678,0.0,,,0.13560532,0.0092,1.18,6169.0
Kepler-151 c,Kepler-151,2014,Transit,24.674612,0.0,,,0.186,0.0158,0.87,5460.0
HIP 14810 c,HIP 14810,2006,Radial Velocity,147.747,0.1566,0.0099,-0.0099,1.22,1.31,1.01,5544.0
Kepler-80 b,Kepler-80,2012,Transit,7.05246,0.0049,0.0036,-0.0036,0.23820145,0.02180411,0.73,4540.0
HD 40307 f,HD 40307,2013,Radial Velocity,51.76,0.02,0.2,-0.02,0.19,0.0164,0.77,4956.0
HD 89345 b,HD 89345,2018,Transit,11.8143,0.22,0.095,-0.13,0.66,0.11,1.157,5576.0
HIP 97166 c,HIP 97166,2021,Radial Velocity,16.432,0.0,,,0.245,0.02517081,0.9342,5216.0
HD 25463 c,HD 25463,2023,Transit,3.04405,0.0,,,0.12164795,0.01352931,1.251,6353.0
TOI-2379 b,TOI-2379,2024,Transit,5.4693827,0.342,0.0039,-0.0039,1.046,5.76,0.645,3707.0
HD 96167 b,HD 96167,2009,Radial Velocity,498.04,0.685,0.029,-0.029,1.25,0.717,1.27,5733.0
Kepler-571 b,Kepler-571,2016,Transit,4.798599388,0.0,,,0.23552502,0.0235,0.93,5527.0
K2-24 c,K2-24,2016,Transit,42.3391,0.07,,,0.66910518,0.04845358,1.07,5625.0
HR 858 b,HR 858,2019,Transit,3.585287,0.0,,,0.17878521,0.01116955,1.204,6354.0
Kepler-342 e,Kepler-342,2016,Transit,1.644224613,0.0,,,0.07850834,0.00193,1.26,6366.0
Kepler-941 b,Kepler-941,2016,Transit,17.42395198,0.0,,,0.2747792,0.0305,0.89,5539.0
TOI-4145 A b,TOI-4145 A,2023,Transit,4.0664428,0.0,,,1.187,0.43,0.905,5281.0
Kepler-709 b,Kepler-709,2016,Transit,16.08524954,0.0,,,0.26050495,0.0279,0.8,5071.0
Kepler-1832 b,Kepler-1832,2021,Transit,3.138789892,0.0,,,0.10948324,0.00637,0.684,5242.0
HAT-P-54 b,HAT-P-54,2015,Transit,3.799847,0.074,,,0.944,0.76,0.645,4390.0
HD 3167 b,HD 3167,2016,Transit,0.95965451,0.0,,,0.1428319,0.01524093,0.864,5338.0
Kepler-306 b,Kepler-306,2014,Transit,4.646186,0.0,,,0.136,0.0092,0.75,4954.0
Kepler-690 b,Kepler-690,2016,Transit,7.748094374,0.0,,,0.53082345,0.0933,1.11,5913.0
Kepler-1217 b,Kepler-1217,2016,Transit,2.032325072,0.0,,,0.17753591,0.0145,1.06,5905.0
Kepler-1842 b,Kepler-1842,2021,Transit,14.02639961,0.0,,,0.21000008,0.0193,1.057,5970.0
Kepler-711 b,Kepler-711,2016,Transit,23.58914398,0.0,,,0.30421982,0.0363,0.84,5222.0
K2-141 b,K2-141,2018,Transit,0.2803244,0.0,,,0.13471341,0.01563737,0.708,4570.0
TOI-3568 b,TOI-3568,2024,Transit,4.417965,0.035,0.021,-0.021,0.483,0.083,0.78,4969.0
K2-280 b,K2-280,2018,Transit,19.89526,0.35,0.05,-0.04,0.66910634,0.11672965,1.03,5500.0
Kepler-1080 b,Kepler-1080,2016,Transit,77.2548396,0.0,,,0.292622,0.0339,1.1,5956.0
Kepler-1228 b,Kepler-1228,2016,Transit,0.577369579,0.0,,,0.1373896,0.0094,0.78,5063.0
Kepler-1203 b,Kepler-1203,2016,Transit,0.588000765,0.0,,,0.09456687,0.00377,0.64,4105.0
Kepler-1501 b,Kepler-1501,2016,Transit,14.5564533,0.0,,,0.13917388,0.00961,1.2,6229.0
TRAPPIST-1 b,TRAPPIST-1,2016,Transit,1.510826,0.00622,0.00304,-0.00304,0.09956302,0.00432309,0.0898,2566.0
Kepler-1164 b,Kepler-1164,2016,Transit,3.97599768,0.0,,,0.09991971,0.00459,0.85,5183.0
TOI-1117 c,TOI-1117,2025,Radial Velocity,4.579,0.0,,,0.259,0.02762497,0.97,5635.0
