specObjID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err
613685580038957056,120.23236,39.858182,0.1026664,216.4138,4.597077,46.06662,2.584653,13.14869,2.506969,69.70572,2.718175
613722413678487552,120.36572,40.620376,0.0426606,235.8939,3.100953,71.11208,2.365193,136.0094,2.953425,37.31733,1.99311
613725162457556992,120.58789,40.543956,0.06603976,357.6221,5.111711,77.51659,3.143021,16.7552,2.94878,170.4546,3.817726
613749351713368064,121.28712,40.591542,0.02629006,112.7693,10.27031,51.65896,7.777393,79.77937,7.93198,128.2226,9.605628
613766394143598592,122.05601,40.665906,0.1362528,204.1519,3.580515,40.81407,2.253791,22.28914,2.690791,89.05755,3.030794
614779869036832768,122.93115,41.554994,0.03154785,589.199,6.260185,107.474,3.36983,30.12227,2.995466,258.5097,4.308319
614833745106593792,122.4362,42.900731,0.05723675,193.2222,2.747377,43.58844,1.866603,42.81118,2.026319,50.00982,1.647808
615874978490902528,125.46389,42.868329,0.05482721,925.5219,8.406751,250.3615,4.561163,63.97334,3.225855,314.4463,4.106954
615921432857176064,124.60537,43.154888,0.01539247,355.3594,4.046474,131.3692,3.344189,419.8386,5.945,12.51623,1.178247
615935726508337152,123.46596,43.471412,0.05688421,96.09116,2.7044,19.09064,2.21543,12.40437,2.24664,52.8958,2.211298
615976683316471808,124.39918,44.721065,0.05596519,125.4391,2.176892,37.0159,1.85271,38.06145,2.059192,33.60445,1.465647
615987953310656512,124.72903,44.403389,0.0563428,57.66624,2.220587,10.34688,2.02215,14.84333,2.401813,34.51284,2.17745
615994550380423168,124.90824,44.280048,0.1113508,153.9786,6.623546,38.33101,5.075147,166.3165,6.127448,224.9072,6.415528
615996199647864832,125.01057,44.264057,0.02331967,1077.534,9.700081,239.5335,4.801917,70.48757,3.394006,372.8957,4.798048
616029459874605056,125.46057,44.67337,0.1267048,350.9011,5.154563,69.33726,3.448113,53.93838,3.617394,225.7672,4.033108
617010774455379968,127.06044,44.58409,0.1404372,27.21639,1.688666,7.37864,1.325199,11.27669,1.786628,34.28942,1.772124
617058328333281280,125.82486,44.728452,0.05448283,30.12938,1.610625,9.335576,1.321441,11.88243,1.45021,8.512345,1.272599
617064650525140992,125.52677,45.271855,0.05415286,481.7487,3.155656,106.2725,1.834268,31.41001,1.535196,167.2056,1.819202
617128422199552000,126.40767,45.450952,0.1447954,191.7469,2.190076,45.93842,1.556141,12.28799,1.569295,73.30042,1.526784
617155909990246400,127.65446,46.016961,0.1495067,161.9489,6.316082,18.26749,3.025781,206.6006,3.393652,132.7141,4.656964
618132276231825408,128.81205,45.814726,0.137446,177.7083,2.743024,45.86156,2.197319,15.37049,2.335907,62.30677,1.932584
618169109871355904,128.10121,46.397171,0.131955,182.2888,4.273199,42.22046,3.35754,152.5944,4.390531,239.2996,4.220611
619262573816080384,131.26748,47.534866,0.1227387,341.1722,2.065163,98.66419,0.8913817,133.7371,1.111303,89.46147,0.6223463
619326070612584448,128.71033,47.096191,0.1252986,304.868,3.210069,66.39306,2.136838,13.22628,1.900508,95.75143,2.005768
619417330077689856,131.92677,48.551357,0.06975134,140.545,2.123948,29.16047,1.787313,9.851887,1.599383,55.18422,1.572258
620390123560790016,134.33844,49.137356,0.08077011,330.5252,4.412056,54.54173,2.987926,113.2284,3.573702,213.2939,3.683923
620391772828231680,134.52645,49.829833,0.03834365,39.21088,1.426134,12.09756,1.45923,11.18908,1.882574,7.063312,1.372658
620412663549159424,133.79654,50.505227,0.04979858,139.619,2.326052,44.71886,1.831383,53.57274,2.059896,25.12572,1.428054
621549008799688704,136.16123,50.398015,0.05298761,87.40731,4.570661,25.96075,3.036998,40.46232,3.329656,108.3658,4.328785
621550658067130368,136.34418,51.068645,0.01724925,102.1331,1.521973,33.32273,1.342788,47.71965,1.690904,11.85161,0.9284557
621589965607823360,134.15845,51.742935,0.05581965,741.8893,4.813172,169.1582,2.206469,42.77978,1.643515,285.7785,2.430094
621613055352006656,135.59915,52.521002,0.0339002,69.50592,1.253742,18.08185,1.144962,20.85879,1.219656,17.63,0.9026508
622643847620487168,138.42844,51.410942,0.08149405,271.9131,3.512912,69.67326,2.566667,15.08307,2.237203,90.30432,2.248018
622663638829787136,137.20283,52.073707,0.06289565,1332.954,10.56968,274.1343,4.118826,40.02573,2.613544,475.9008,4.850138
622676008335599616,137.80417,51.705038,0.06388192,279.6391,3.851593,51.17461,2.203892,27.93456,2.166621,123.3819,2.625765
622785684620470272,138.29774,53.057609,0.1482666,60.17329,3.032823,17.81211,2.845536,22.44381,2.895654,47.79025,2.889472
623764249985968128,141.32702,53.590283,0.1949118,112.0973,3.336327,18.46359,2.892024,21.47013,2.576896,116.7326,3.800954
623788714119686144,140.44619,53.509596,0.02807925,158.4239,2.436569,50.16079,2.350765,56.82574,2.376085,26.76751,1.373614
623798609724336128,140.3001,52.830072,0.08358447,42.31194,1.849963,11.09908,1.692811,10.74746,1.856795,16.97115,1.535894
623910759910369280,141.46406,55.02969,0.04640907,178.957,3.379935,52.37676,2.456422,90.51837,2.987335,34.95855,1.754022
486394563800360960,116.57784,39.552886,0.08604365,367.6306,4.09599,89.71302,2.891374,19.12176,2.651779,173.1347,3.14555
486403634771290112,115.56115,39.304951,0.07092067,224.6802,2.553535,46.05891,1.872325,25.11733,1.901058,73.21253,1.912731
486410506718963712,116.536,39.949613,0.1571893,242.3441,3.982202,60.76942,2.18043,35.28505,2.465432,79.53351,2.667192
486436894998030336,115.24357,39.993526,0.07164999,137.1055,1.979967,34.07901,1.611145,14.08925,1.57251,37.49633,1.463251
486473728637560832,114.05399,39.77248,0.06209733,90.89605,1.969253,27.42195,1.790942,9.372429,1.786306,29.84978,1.391224
486494069602674688,114.99824,40.147668,0.04227577,539.711,4.27432,142.0899,2.512096,69.85398,2.155713,175.0329,2.847743
486510012521277440,115.71471,41.730914,0.07115329,936.9634,6.285366,205.0696,3.103818,133.8234,2.96829,318.9234,3.227393
486559490544527360,116.87257,40.620465,0.09630846,39.5649,2.65189,15.15526,2.750409,16.44422,2.675893,16.15377,2.057374
488696116531980288,116.73356,41.147353,0.08590229,43.18013,1.45847,9.352036,1.444605,11.82385,1.721776,31.7688,1.586583
488744495043602432,117.31408,43.339963,0.07546622,343.4986,2.782853,102.2675,1.853088,132.6489,2.125826,124.6983,1.618392
488798920869177344,118.31028,43.411141,0.06915414,21.08349,1.474914,7.719676,1.466734,12.16632,1.847543,20.78445,1.627205
489834935650117632,117.6511,39.599291,0.06690272,210.5043,3.771271,43.37502,2.633626,14.04802,2.690035,75.35905,2.878972
490902836335372288,120.82436,44.740339,0.07550074,108.7582,3.137841,27.69532,2.386368,24.54591,2.577952,64.90251,2.879014
490960285817923584,118.1004,43.997615,0.06618609,102.1998,2.260701,23.31576,1.724555,12.0845,1.719234,38.45374,1.623277
492070792444536832,119.73103,42.319675,0.0748768,89.21048,2.695479,19.66591,2.015103,15.64817,2.232182,50.85326,2.395442
492162876543363072,120.73027,43.834164,0.06728558,391.7157,4.432392,101.6423,2.845258,49.84161,2.601467,125.3206,2.37304
493245070997219328,121.03647,48.161343,0.1155666,366.5387,6.33037,74.38905,3.081447,17.46143,2.70904,114.6866,4.207862
493266236596054016,121.68212,48.123323,0.07025903,59.86049,1.891864,14.5922,1.735647,13.3877,1.807188,25.48904,1.697938
494292905461049344,122.70547,43.690347,0.1023716,240.498,6.967489,37.56805,3.17333,18.22313,3.148538,163.5197,4.185053
494320118373836800,122.14593,44.790664,0.0810014,150.7379,2.489134,43.71959,1.90933,28.62885,1.83709,39.99397,1.502446
495483126932334592,121.3987,48.754702,0.05639442,179.8546,2.399905,52.77735,1.965405,60.01842,2.187019,33.24843,1.357125
495499894484658176,122.90745,49.906965,0.1129343,175.8604,3.580477,36.57386,2.340914,25.68796,2.578383,85.38027,3.048303
495533429589305344,123.37633,49.41479,0.117992,113.1974,5.152427,26.84785,2.647483,13.97571,2.539826,43.48742,3.03755
497733002550339584,123.73152,50.662665,0.03724085,2232.774,20.6103,475.0112,7.885035,603.1617,9.708755,1197.482,11.8251
500002944322660352,127.37318,53.385286,0.1191165,215.6069,6.577572,46.07135,3.010993,96.78731,4.472966,206.1007,5.617851
500018062607542272,127.10233,53.13693,0.06366854,236.5559,3.722237,36.92514,2.097856,18.80157,2.117588,83.17195,2.25335
501126370160568320,128.81335,51.292414,0.06722811,1046.813,9.653458,223.486,4.584951,324.4925,5.786915,581.7611,6.657778
501159630387308544,129.51512,50.919206,0.0969133,710.2704,6.925668,93.23428,3.310358,70.26527,3.316529,359.8143,4.608601
501164578189633536,130.17098,50.955261,0.1459132,310.0585,4.551851,71.07813,2.583679,22.25715,2.42622,109.8736,2.825818
502259417329199104,129.01905,54.623924,0.03230155,49.133,1.362349,13.59163,1.455431,14.1813,1.467603,8.379402,0.9957411
502292127800125440,131.20819,54.408626,0.1180379,73.90454,5.52469,17.43561,1.903266,27.361,2.390981,61.26398,3.071023
503311374709975040,131.94072,50.651098,0.131847,342.2095,4.080083,85.14403,2.413987,34.7986,2.213392,132.1671,2.516746
503338587622762496,131.69152,52.081866,0.1195713,194.4267,4.14497,40.40252,2.249294,33.93036,2.560053,103.3265,3.536538
503376520773920768,131.36507,53.148048,0.03107055,5260.243,34.53234,1590.197,12.61078,8724.975,56.99112,193.8553,2.515538
503385316866942976,130.82848,52.486975,0.08663618,1776.575,14.48899,486.6117,5.849844,495.4807,6.531147,482.1006,4.723637
503396311983220736,131.22297,52.210516,0.05576922,560.9937,6.1347,154.7528,3.407108,75.56198,2.993204,235.5941,3.778152
503404008564615168,131.73881,52.694778,0.04643434,335.3637,4.769895,107.5846,2.754312,197.521,3.633444,39.31075,1.789411
503423250018101248,132.66218,53.072466,0.1258185,183.1569,3.795064,34.63077,2.319251,42.18837,2.618183,87.56032,2.849518
503425998797170688,132.95949,52.601528,0.1322752,1291.812,11.10904,150.503,3.663503,43.08953,3.240963,746.9567,7.069773
503434794890192896,132.83934,52.818895,0.08566363,136.4055,2.558866,37.97628,2.028722,23.37148,2.009747,34.30523,1.692052
504440298659670016,133.56544,55.020645,0.1022017,334.3168,5.595995,53.19989,2.761859,16.25026,2.602669,122.4655,3.616822
504460914502690816,132.89528,55.14495,0.100064,153.4962,2.842559,32.6831,1.992751,18.53438,1.978232,70.54695,4.248002
504573614444537856,134.66309,57.375629,0.04009273,1065.346,9.757167,294.763,4.598498,222.9319,4.286774,331.1889,4.07665
505554653694420992,134.6448,53.11693,0.05190812,774.6032,8.61442,173.6007,4.257391,201.4594,4.998476,511.5106,6.671811
505567298078140416,134.47531,52.828114,0.1350788,1241.024,10.93329,321.4004,4.420662,984.2743,9.828226,123.4075,2.358414
505588463676975104,134.40382,53.085953,0.1321087,98.95482,3.327059,27.06778,2.460147,17.76321,2.591585,62.80269,2.822634
505635467799062528,133.37672,54.09534,0.03016812,118.0334,2.226164,37.28949,1.971751,45.69588,2.193733,21.97668,1.392588
505679998019987456,134.94884,54.044246,0.04546504,280.9146,3.755773,79.8108,2.037583,96.40263,2.306237,51.35851,1.488798
505681097531615232,134.93869,53.759819,0.04184525,321.0656,3.965647,82.08746,2.083081,80.29739,2.490924,76.36462,1.793764
506656089601763328,138.33002,54.341723,0.04504487,142.6112,2.367377,32.08517,1.584919,18.1156,1.66068,70.79203,1.800168
506673681787807744,138.886,54.80393,0.1664365,49.02887,2.662036,11.54323,1.954489,16.06393,2.491571,50.70664,2.402331
506700344944781312,136.38337,54.929065,0.1206365,66.22765,2.157078,13.7781,1.40212,14.1422,1.598365,53.25187,1.969213
506749822968031232,134.97459,55.393622,0.09017947,250.3192,2.303006,69.45588,1.604572,68.28876,1.814095,52.87449,1.112694
506788305875003392,136.73761,55.652307,0.03705924,2008.5,12.03645,535.697,4.004581,297.9874,3.221859,572.9457,3.640972
506806172938954752,137.93956,55.655924,0.1067447,486.5361,3.45093,94.11818,1.750559,45.80107,1.684258,173.779,2.194572
508919434337871872,143.71607,56.805275,0.1298654,492.3022,7.148443,112.3636,4.150599,37.10057,3.765178,225.2753,9.843169
508944448227403776,143.01525,57.216441,0.04922986,236.6517,3.928812,72.8176,2.984607,50.5917,2.858575,59.15427,2.343419
511162163130296320,37.810763,-9.4308437,0.08984412,121.7546,2.835647,28.90207,2.416039,18.46987,2.749376,56.54509,2.519827
511223460903544832,36.152312,-8.9069108,0.07450785,476.6939,3.772847,143.771,2.443556,80.33113,2.174558,158.618,2.065471
511296028670978048,36.795789,-8.209378,0.05806381,428.2179,3.63677,113.7334,2.201842,33.89484,1.813902,144.7855,1.97093
512356232774838272,38.401257,-8.4396117,0.1119485,235.6626,4.530295,57.84088,3.156475,17.33817,3.095923,107.8271,4.145403
512374374716696576,38.420824,-7.323018,0.07606398,587.2924,5.870882,145.2515,3.301162,24.34626,2.581931,231.8903,3.443447
512398838850414592,38.869897,-7.4156159,0.09839702,111.8982,2.130808,30.77277,1.842489,13.51527,1.886835,36.68073,1.575628
512448591751571456,40.14347,-8.1568587,0.1765069,213.7864,3.607872,55.84036,2.196496,27.21964,3.49602,91.21136,2.959035
513457668564740096,41.500364,-8.2030428,0.03192984,83.25047,1.673441,25.20278,1.63703,9.281781,1.479203,24.85373,1.225967
624972617727633408,140.12234,55.109164,0.04535647,515.7311,4.28768,143.4023,2.535365,38.41712,2.019551,162.9041,2.362594
624999830640420864,142.69563,56.249413,0.1637427,86.34026,3.356885,22.15724,2.065732,19.19975,2.470961,48.18665,2.537887
626018798427727872,145.98669,54.866101,0.04318606,117.7881,2.309668,24.41657,1.826945,17.32802,1.752859,30.61708,1.974592
626072399619581952,144.00771,54.687269,0.1264877,263.4931,4.13644,45.59026,2.627875,13.66089,2.599379,92.07714,2.858902
626130948613761024,144.85483,56.176921,0.06235393,328.1089,3.723436,86.59356,2.386278,30.86667,2.185466,116.2756,2.329671
626137270805620736,145.93226,56.026652,0.06005114,146.4693,2.041975,37.42438,1.642637,45.43793,1.804507,26.04404,1.368324
626161460061431808,146.11049,57.134328,0.05896231,99.13721,2.324565,27.28424,1.720761,20.81589,1.791542,24.05506,1.432786
628268129809623040,150.36226,56.943375,0.07402427,60.29647,1.775781,20.70247,1.690522,8.333998,1.652956,19.04258,1.241718
628294518088689664,150.06184,57.425065,0.0939427,492.5665,5.434935,127.836,3.025879,28.45929,2.165597,182.1665,2.748247
628352242449147904,148.04291,58.622077,0.1712184,241.9783,4.311755,62.91362,3.445352,333.2968,6.152264,164.3276,4.12651
628411890954954752,151.88124,57.729066,0.01000774,607.1414,6.408765,232.6674,4.816437,956.1749,11.64648,22.02712,1.413444
629450654548518912,154.04271,58.427002,0.02553953,387.088,6.401643,90.41579,4.285663,38.74226,4.204645,164.835,5.324678
629458900885727232,153.81748,57.903544,0.02335655,42.02103,1.238553,10.91481,1.34974,12.7853,1.440113,11.58085,0.9515443
629472095025260544,153.24422,59.654979,0.08933173,40.90639,2.120027,14.695,2.123015,12.71118,2.219756,13.69076,1.732866
630552914619820032,158.68969,59.650805,0.09850784,126.8634,2.432575,29.74494,1.743553,8.942657,1.620264,34.94371,1.664811
630596070451210240,157.40837,60.649408,0.09634172,159.1826,2.644995,41.28419,1.912869,9.767885,1.769851,50.72747,1.777261
631707126934300672,160.22642,59.623158,0.0571545,347.7668,3.942253,117.0939,2.700115,365.36,4.924353,17.97128,1.226573
631752206911039488,162.21697,61.429138,0.1194568,182.8034,4.617915,40.04659,2.695037,32.62582,3.170552,108.6495,4.511369
631761003004061696,160.99742,60.499269,0.02243434,370.2451,4.378907,90.14506,2.566164,88.67792,2.78969,79.84238,2.207736
635066683521787904,131.10471,2.3765463,0.05044264,31.05194,1.399085,7.714355,1.2348,35.24682,1.667174,31.06879,1.386291
635074929858996224,130.66645,2.3628291,0.06458145,156.3469,1.765975,48.4341,1.527433,51.16494,1.660341,38.95098,1.179873
635122758614804480,131.17062,3.5788186,0.1654856,195.5933,2.701991,45.77635,1.796433,14.55734,2.057606,84.57558,1.999641
635129630562478080,131.58142,3.5983002,0.07668187,111.1633,5.523072,24.37081,3.590462,56.47853,3.870995,163.4416,5.387051
635146398114801664,131.51653,3.3053725,0.06468549,153.4659,1.765823,32.95343,1.327554,15.3535,1.307275,55.1549,1.358891
636150252247738368,135.15014,2.5853835,0.07159732,857.1272,8.258756,195.6648,3.532254,51.18256,2.423333,328.4846,3.7389
636235189520984064,133.66907,3.6566915,0.1216642,317.5696,4.404433,73.77343,2.593912,18.92784,2.32534,107.8295,2.788675
637355042331977728,135.46009,3.5543585,0.05741682,91.42727,1.809886,25.05198,1.530337,12.6467,1.612746,31.24441,1.379486
637376757686626304,135.78661,3.7220597,0.02408244,874.3235,6.358968,255.4743,3.310351,516.3312,4.975147,120.1211,1.898039
640668421058488320,144.2183,3.1376775,0.02777063,125.8075,1.984844,36.96406,1.707335,19.21907,1.649103,42.50076,1.434242
640733842000340992,142.56329,4.1442098,0.01777915,335.006,3.396166,88.90131,2.422373,17.16315,2.006571,111.2219,2.246738
640741263703828480,143.40624,4.6376589,0.09535854,144.7795,2.004611,35.76017,1.505856,10.19153,1.363117,53.32022,1.409266
640760780035221504,143.76408,4.6902006,0.02321511,423.7965,3.565233,132.5027,2.510454,166.0879,2.845984,68.65449,1.689783
641852045359343616,144.7522,4.7771792,0.05587655,210.2294,3.658165,57.45218,2.820647,18.5985,2.588837,83.19643,2.830317
641874035591899136,145.71542,4.4903262,0.07939884,334.6044,4.370741,76.74361,2.861459,17.87081,2.493879,137.7668,2.897932
641906196307011584,146.27431,4.7601702,0.08801847,769.2137,8.747047,174.0092,4.99566,50.67387,4.43225,428.9357,6.608591
641913068254685184,146.30618,4.3596143,0.08759317,470.3995,5.004013,125.9313,3.182003,115.5167,3.112114,92.87421,2.173004
642940837084293120,147.64323,3.5411951,0.0241981,191.5722,2.412593,61.92919,1.998527,153.3595,2.78124,20.24265,1.130167
643007907293587456,147.60753,4.063962,0.1846769,625.8611,5.372398,160.6983,3.018355,260.4584,3.483912,143.0161,2.699315
643051612880791552,148.83446,4.1852683,0.1234031,804.2778,7.093417,230.9085,4.110372,369.6572,4.343262,153.0678,2.42819
644033476814727168,150.71754,3.5166518,0.09419099,249.8668,3.717633,40.37147,2.576535,19.48896,2.750814,195.5633,3.36699
644063163628677120,149.92689,4.0150854,0.1212946,196.1446,3.623802,44.03859,2.361572,113.2467,3.061529,106.23,2.771037
644103570680997888,149.06148,4.7807575,0.04867509,314.0651,3.472412,89.28945,2.238638,184.5086,3.216714,37.19749,1.500304
645221224854611968,150.82738,2.9180247,0.1048187,665.3214,6.919144,153.7655,3.679589,56.94739,2.988857,225.6627,3.952003
646285552613615616,154.69926,3.6593401,0.09762803,137.2971,2.807301,29.49509,2.292593,14.67053,2.447348,61.19812,2.227248
646297372363614208,154.41318,4.0393426,0.161416,332.4915,6.329912,86.33725,3.98045,216.4331,4.797541,253.6462,4.865005
646305068945008640,153.8563,3.361286,0.09052873,79.65469,1.841762,16.57493,1.715958,28.84709,4.731815,32.96601,1.688553
646342452340353024,153.33249,3.870636,0.07747766,415.7151,5.412266,83.15307,2.990133,19.51047,2.870302,149.4748,3.653037
647454882625775616,155.2632,3.7696888,0.0948189,84.49127,2.855209,23.87684,2.427949,14.00873,2.521646,37.40319,2.511672
647492266021120000,155.20704,5.4243014,0.1122243,116.945,4.117213,28.03762,3.004125,23.93004,3.297935,54.50801,3.664881
647493915288561664,155.35682,5.3894324,0.03280156,806.4521,8.717866,190.1163,4.366077,35.93185,3.20943,291.7977,4.693432
648549721429796864,157.94343,3.7966067,0.08592781,121.5882,2.457385,37.53893,2.171869,16.33867,1.980181,31.95719,1.660924
648555768743749632,157.60906,3.7396888,0.02940927,84.99537,2.271143,23.6166,2.301169,23.20857,2.342047,15.44402,1.515055
648648677476296704,157.58185,4.426107,0.1536417,193.8381,4.096066,33.11538,2.920946,54.49096,3.662638,146.3542,4.579309
649656105709889536,159.62308,3.5334717,0.06017428,183.043,7.955356,45.05774,7.347964,209.925,10.09029,139.787,7.48528
650927415559743488,161.44677,5.6468333,0.04252624,544.1442,5.252316,132.3318,3.30992,66.66741,2.80976,176.0467,3.054587
651937591850985472,163.24024,4.6241281,0.01931859,140.608,2.443897,46.90596,2.458334,93.92197,3.132867,11.38475,1.223132
651939241118427136,163.24082,4.5168985,0.1184923,157.7223,3.797506,36.40055,2.636267,13.49377,2.629607,62.82779,3.004071
651969477688190976,162.27909,4.0577939,0.07235298,164.1643,3.06954,37.17859,2.459137,13.42545,2.430906,71.14606,2.464497
652052215938181120,163.47705,5.7148172,0.04315416,588.6332,6.500856,148.902,3.61391,36.54696,3.004236,205.3025,3.88596
653061568115795968,165.36551,4.3964918,0.09240895,329.7738,3.981212,78.7994,2.667186,26.56301,2.216137,87.83849,2.117752
653134135883229184,164.43958,5.8081333,0.07355975,310.4307,3.964296,54.11536,2.330843,10.98183,1.977054,122.6715,2.470009
653164372452993024,165.50804,4.9890648,0.05192908,113.9589,3.191675,26.58402,2.428176,22.19431,2.594769,57.67433,2.798526
654180870751545344,167.46312,4.6715214,0.03135647,595.1577,4.65486,164.0838,3.068087,208.7253,3.243457,95.65358,1.898574
654197638303868928,166.5859,4.5379527,0.09241592,369.4656,3.267527,89.71291,2.324901,27.85055,2.209676,154.1759,2.179886
654242168524793856,166.06081,5.1268541,0.01755854,341.519,3.065859,107.2998,2.536356,180.4861,3.003364,46.61467,1.484736
513477459774040064,40.989712,-9.215913,0.1471076,218.5796,4.319325,63.52218,11.08132,13.98752,2.498703,84.20005,2.360722
513498900250781696,40.560128,-6.9957422,0.0592959,45.73562,2.13719,12.96032,1.796743,10.57325,1.713532,13.04074,1.467292
513521989994964992,41.195091,-7.1422834,0.1548091,409.3738,5.360705,85.29669,3.131462,36.2663,3.298461,176.3601,5.807063
513550302419380224,41.673607,-7.9318528,0.0374109,272.374,3.164046,71.05888,2.285849,76.48414,2.470313,58.89574,1.957506
514538213465942016,44.691475,-8.9652579,0.08633906,49.28925,2.938588,17.07597,2.704815,17.52219,2.907502,18.10251,2.447675
514571473692682240,43.441408,-9.0645208,0.08518972,253.9698,4.096725,51.80181,3.014169,19.04402,2.735401,77.04153,2.641534
514574772227565568,43.575267,-8.9427676,0.08542156,605.9317,6.621264,133.3273,3.530807,56.78219,3.027593,249.9716,3.738389
514611330989189120,42.754155,-8.1961027,0.03118543,393.3267,4.678219,131.29,3.119312,141.2312,3.423061,66.08262,1.997599
514648989262440448,43.341066,-6.6869653,0.03124804,814.2438,7.840445,261.1153,4.509765,813.9241,9.219275,67.66221,2.24085
514684448512436224,44.144856,-7.1197576,0.01747336,94.99561,1.943176,31.29457,2.04595,49.87556,2.409056,14.76332,1.163645
515672635057661952,47.135504,-7.786076,0.1080582,156.5485,6.425379,34.3134,2.345454,16.38152,2.29175,54.88407,2.213512
515679781883242496,46.687575,-8.1580579,0.0744882,105.3524,2.544757,24.19049,2.143986,10.29561,2.057922,38.19901,1.956506
515698198703007744,46.02279,-8.2431309,0.0644897,1274.518,11.27351,397.0148,5.486031,878.8956,9.074955,166.0732,2.711437
515702596749518848,46.472159,-8.1201474,0.1207601,384.7593,6.004177,62.17503,3.55481,18.23093,3.490561,190.4907,4.711015
516813378287593472,48.453598,-8.1473124,0.01371946,239.459,2.521154,85.60069,2.3382,209.9817,3.097901,9.905349,1.012683
516844714368985088,47.868986,-8.3778328,0.03501943,74.65158,1.467272,28.50714,1.653547,36.91402,1.662871,9.980392,0.9180218
516868353868982272,47.232612,-8.1011816,0.05002021,511.6236,4.122521,150.7583,2.611351,386.0781,4.136896,55.57876,1.469162
516891443613165568,47.608177,-6.454915,0.03005074,227.1824,2.339744,77.07433,2.059478,159.7043,2.970941,23.30905,1.045803
517933505758390272,51.510027,-7.1578377,0.1515424,215.1953,3.429833,38.15977,2.46977,16.10099,3.104047,130.2785,2.993252
517981609392105472,49.697854,-8.0725246,0.03324739,714.9567,6.098274,237.2537,3.798342,545.4448,5.948705,78.10439,1.738553
518019267665356800,49.718266,-6.6165486,0.03155602,283.5799,3.087413,77.47968,2.238581,130.9545,2.837403,32.68628,1.30432
520275740151801856,54.495293,-6.2706183,0.02209365,811.8706,9.03556,185.3909,4.9961,26.06873,3.821134,308.2817,5.65931
520280138198312960,54.662567,-5.6572621,0.04308359,111.6934,2.580934,23.64219,2.049479,10.48441,2.008244,50.16908,2.576176
521299110582577152,58.436912,-6.6855359,0.0713512,179.9394,3.076057,57.86629,2.520641,55.44161,2.650521,37.35057,1.717915
521359033966290944,56.881124,-7.0137907,0.122599,90.34357,4.268666,26.42835,2.85002,27.08621,2.883438,53.99857,2.884455
521381024198846464,56.606236,-5.1080449,0.1562801,259.8563,4.345583,58.13846,3.009649,18.91577,3.240475,79.61128,3.954751
522431607559186432,60.547881,-6.3171019,0.1081454,116.4729,3.811387,27.0072,2.357213,17.73914,2.452101,35.65031,2.098169
522485758506854400,58.702647,-6.162833,0.03644044,385.8334,3.460293,120.2258,2.612261,117.4274,2.655468,81.62865,1.741792
522562724320798720,59.791838,-5.2693571,0.06556718,65.03857,1.894067,16.3036,1.712783,17.81429,2.030708,35.6518,1.8605
522573994314983424,60.513283,-5.2747831,0.06617697,80.56615,1.731002,25.96685,1.25805,35.59995,1.520806,9.155456,1.075275
522591311623120896,60.456745,-5.1744444,0.1093374,550.0325,6.071909,150.563,2.57058,140.6368,2.835221,153.4767,2.628507
523586369679812608,62.16231,-5.6594058,0.07567569,85.78085,4.055343,18.54603,3.104847,24.58589,3.591838,79.44743,4.106282
523613307714693120,61.397651,-5.6145309,0.01623661,554.8576,4.525706,173.0418,3.079766,375.0221,4.621244,43.00985,1.465219
525944272214583296,132.11778,1.3972566,0.05145423,97.53919,7.725989,31.7171,5.292968,45.19799,5.727732,118.7705,7.572098
526932183596689408,134.45028,0.77812793,0.07175504,3876.161,23.34478,656.1185,7.112537,330.9686,6.005177,1922.535,11.96552
526951150172268544,133.8543,0.78635431,0.1664143,65.52195,2.869902,14.52949,2.123402,12.43705,2.240729,28.82918,2.190896
526960496021104640,133.62672,0.40970892,0.1090228,127.8657,7.168297,14.26372,2.669182,122.0164,3.795868,80.85018,3.31502
526990182835054592,133.02566,0.044689949,0.100263,151.1492,1.953943,42.53629,1.567234,22.0566,1.53895,45.24334,3.431415
527066873771091968,133.27032,2.0076097,0.05318474,129.5123,3.476638,33.87223,2.589172,130.5337,3.991868,125.1115,3.496955
528077324973795328,135.27734,0.90503674,0.1107017,1617.686,11.98259,493.3363,4.949572,2814.512,18.6803,59.4986,1.494826
528105087642396672,134.43863,-0.35664174,0.02826478,140.4758,2.158766,46.36962,1.76889,65.18156,2.051565,20.29226,1.140702
528158963712157696,134.42888,2.3616197,0.05364776,298.4982,5.982605,32.85686,3.642119,63.04998,4.354676,263.295,5.49145
529213395631630336,136.43827,-0.19326327,0.07639571,391.6407,4.900515,90.05026,3.126389,22.71438,2.758644,174.5201,3.209421
529310152654874624,136.03452,0.18181831,0.07668339,543.663,5.666241,141.1751,3.348824,18.65722,2.446843,198.9983,3.203532
530473435873175552,138.18276,1.8000178,0.1858203,154.0004,3.798058,31.92293,3.400941,107.9067,4.188999,132.478,3.750023
531460797835012096,138.6995,-0.59500861,0.05452418,232.8994,3.015997,67.10282,2.256516,31.14807,2.092175,60.24437,1.845567
531500105375705088,137.74722,0.051400197,0.1366539,196.3087,4.402382,34.81428,3.590552,61.93633,4.804229,129.2979,3.902343
531506702445471744,137.46836,-0.50464491,0.04825059,398.723,5.711953,77.89307,3.818138,253.0194,5.432382,270.9129,4.8813
531545460230350848,138.02438,0.44889148,0.05445834,754.0362,7.091183,90.00911,3.296217,32.07162,3.176911,484.1152,5.484159
